,Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
58,Ireland,IRL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.213966385,0.201267387,0.188465721,0.187789055,0.189166487,0.185841578,0.180961465,0.161046975,0.162658597,0.157558802,0.141980011
59,Israel,ISR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.32593970899999997,0.301291701,0.312364945,0.297142079,0.312057368,0.291015803,0.294671782,0.281489045,0.300389864,0.25556006800000003,0.238609144
60,Italy,ITA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.22164591100000003,0.219289029,0.213141892,0.207060944,0.20225347100000002,0.19216623100000002,0.190752972,0.186212495,0.177880499,0.169176716,0.156796503
61,Jamaica,JAM,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.7963947240000001,0.776590839,0.8264123090000001,0.6840224009999999,0.729453872,0.578167776,0.553153664,0.585557986,0.5595278379999999,0.603778755,0.549894949
62,Japan,JPN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.226902272,0.218474483,0.214066829,0.214128524,0.209218385,0.201776717,0.20554467899999998,0.20919840399999998,0.212882142,0.21148045,0.205283021
63,Jordan,JOR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.065487446,1.078358797,1.000571324,0.964934828,0.871850295,0.847594255,0.801524612,0.799301811,0.878418633,0.852327843,0.896587032
64,Kazakhstan,KAZ,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.733969062,1.6197003069999998,1.589404291,1.684667567,1.7075574219999998,1.546211099,1.6788497930000001,1.62927192,1.458107656,1.488095439,1.349156795
65,Kenya,KEN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.25776434800000003,0.2733581,0.287087647,0.27588428,0.286743417,0.33470724,0.304363593,0.317071907,0.282000009,0.283742078,0.288586954
66,"Korea, Rep.",KOR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.560181925,0.5173999420000001,0.500154976,0.499455835,0.497388545,0.49513231,0.517786073,0.5193892920000001,0.503068008,0.496052315,0.47568445200000004
67,Kuwait,KWT,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.642019707,0.65680603,0.629840461,0.6060514570000001,0.650302662,0.738503714,0.776519528,0.719419085,0.758505347,0.720653192,0.695650508
68,Latin America & Caribbean,LCN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.341887485,0.34458341,0.336801909,0.324319301,0.327666501,0.32637853899999997,0.324847105,0.31764778,0.322659906,0.31854970000000005,0.32073368399999996
