,Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
22,Comoros,COM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,476594257.6,490117180.1,503090091.1,507115580.5,509145396.1,519073731.2,530493353.2,544286180.9,560614766.1,580236282.9,592198663.1
23,"Congo, Dem. Rep.",COD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,14768798308.0,15674886408.0,16508944145.0,17542316526.0,18634483660.0,19166509369.0,20523285374.0,21932132984.0,23502004277.0,25500497990.0,27925586058.0
24,"Congo, Rep.",COG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8637979940.0,9307920845.0,9888362511.0,9731906590.0,10274194134.0,11041561163.0,12007880590.0,12418624708.0,12890531932.0,13334057141.0,14238098342.0
25,Costa Rica,CRI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,28438822146.0,29539652853.0,31677653998.0,34265051869.0,35858239193.0,35510217658.0,37268635287.0,38873833296.0,40738579949.0,41662949490.0,43186481741.0
26,Cote d'Ivoire,CIV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,21923410906.0,22300767039.0,22638811513.0,23038394864.0,23624224724.0,24392355457.0,24884505035.0,23792758396.0,26340131050.0,28681616270.0,31203899802.0
27,Croatia,HRV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,55954431684.0,58284285195.0,61073258694.0,64218534558.0,65537175791.0,60698052947.0,59665427465.0,59497610895.0,58196142797.0,57576981757.0,57293842615.0
28,Denmark,DNK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,311348000000.0,318623000000.0,331091000000.0,334101000000.0,332390000000.0,316081000000.0,321995000000.0,326300000000.0,327039000000.0,330091000000.0,335623000000.0
29,Dominican Republic,DOM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,36370076969.0,39738946301.0,43979550793.0,47810351794.0,49344827072.0,49811705704.0,53954579004.0,55628205430.0,57182407631.0,59894034107.0,64451350101.0
30,East Asia & Pacific,EAS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,12770100000000.0,13414400000000.0,14158400000000.0,15078100000000.0,15607000000000.0,15817300000000.0,16934300000000.0,17715100000000.0,18541100000000.0,19422600000000.0,20221400000000.0
31,East Asia & Pacific (excluding high income),EAP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4505640000000.0,4943070000000.0,5475120000000.0,6147870000000.0,6663490000000.0,7174200000000.0,7874830000000.0,8542110000000.0,9183970000000.0,9845930000000.0,10511600000000.0
32,Ecuador,ECU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,55917517446.0,58876285669.0,61468918472.0,62815127109.0,66808366776.0,67186830557.0,69555367000.0,75028081292.0,79261137178.0,83181798259.0,86503004996.0
33,"Egypt, Arab Rep.",EGY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,155240000000.0,162193000000.0,173309000000.0,185598000000.0,198882000000.0,208177000000.0,218888000000.0,222784000000.0,227720000000.0,232696000000.0,239482000000.0
34,Equatorial Guinea,GNQ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,10340911892.0,12072880265.0,13003085742.0,14990232118.0,17658359892.0,17895574580.0,16298542028.0,17361846463.0,18805114509.0,18027862927.0,17902653392.0
35,Estonia,EST,GDP (constant 2010 US$),NY.GDP.MKTP.KD,18185135023.0,19889757107.0,21932809903.0,23632206206.0,22351469215.0,19060348608.0,19490936349.0,20971721297.0,21875027648.0,22184606169.0,22810856962.0
36,Euro area,EMU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,11939100000000.0,12141700000000.0,12535000000000.0,12914100000000.0,12970000000000.0,12384100000000.0,12642900000000.0,12838800000000.0,12721500000000.0,12688000000000.0,12844700000000.0
37,Europe & Central Asia,ECS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,19071900000000.0,19593800000000.0,20366600000000.0,21121700000000.0,21330200000000.0,20372000000000.0,20905500000000.0,21386800000000.0,21438800000000.0,21615100000000.0,21995700000000.0
38,Europe & Central Asia (excluding high income),ECA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2460760000000.0,2634650000000.0,2846900000000.0,3064640000000.0,3197380000000.0,3002410000000.0,3156250000000.0,3341830000000.0,3456710000000.0,3584910000000.0,3662920000000.0
39,European Union,EUU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,15907700000000.0,16239300000000.0,16784600000000.0,17302600000000.0,17381900000000.0,16620000000000.0,16977900000000.0,17260700000000.0,17179300000000.0,17217400000000.0,17504900000000.0
40,Fiji,FJI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3010663631.0,3031738288.0,3087900728.0,3061633391.0,3093253763.0,3050380107.0,3140508836.0,3225464090.0,3286214955.0,3486033051.0,3675898772.0
41,Finland,FIN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,231492000000.0,237928000000.0,247576000000.0,260412000000.0,262289000000.0,240600000000.0,247800000000.0,254170000000.0,250545000000.0,248646000000.0,247075000000.0
42,France,FRA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2506890000000.0,2547190000000.0,2607680000000.0,2669260000000.0,2674480000000.0,2595810000000.0,2646840000000.0,2701870000000.0,2706810000000.0,2722400000000.0,2748200000000.0
43,"Gambia, The",GMB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,765218419.3,758012541.8,766533358.5,794366380.5,839920448.1,894092762.5,952429030.4,911201531.5,964618263.9,1010735774.0,1019604583.0
44,Germany,DEU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3191220000000.0,3213780000000.0,3332690000000.0,3441360000000.0,3478600000000.0,3283140000000.0,3417090000000.0,3542160000000.0,3559590000000.0,3577010000000.0,3634080000000.0
45,Ghana,GHA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,22161789893.0,23469336373.0,24971353346.0,26056812916.0,28440958948.0,29819138460.0,32174772956.0,36694042412.0,40103840659.0,43036444041.0,44751818870.0
46,Greece,GRC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,302520000000.0,304332000000.0,321534000000.0,332061000000.0,330948000000.0,316714000000.0,299362000000.0,272022000000.0,252163000000.0,243990000000.0,244851000000.0
47,Guatemala,GTM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,33460283473.0,34551125870.0,36409899313.0,38705199942.0,39975176494.0,40185315839.0,41338595381.0,43059085364.0,44337951141.0,45977203823.0,47896476508.0
48,Guinea,GIN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4133010005.0,4256887580.0,4363170508.0,4439861186.0,4659054145.0,4645999835.0,4735956493.0,4921073735.0,5115166394.0,5232815182.0,5253746370.0
49,Guinea-Bissau,GNB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,690382259.6,719829998.4,736456272.7,760060047.1,784438039.8,810416099.1,846332456.4,925330348.6,908693015.2,916146773.3,939426750.9
50,Heavily indebted poor countries (HIPC),HPC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,329981000000.0,350398000000.0,371816000000.0,396141000000.0,419984000000.0,438086000000.0,463158000000.0,484965000000.0,513027000000.0,541921000000.0,571932000000.0
51,High income,HIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,41737100000000.0,42881000000000.0,44168300000000.0,45311000000000.0,45449100000000.0,43896900000000.0,45187800000000.0,46011700000000.0,46586000000000.0,47227100000000.0,48143700000000.0
52,Honduras,HND,GDP (constant 2010 US$),NY.GDP.MKTP.KD,12511401250.0,13268415997.0,14139785191.0,15014801359.0,15650167710.0,15269613869.0,15839344592.0,16446892853.0,17125933704.0,17604014377.0,18142359319.0
53,Hungary,HUN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,126038000000.0,131562000000.0,136635000000.0,137248000000.0,138468000000.0,129380000000.0,130256000000.0,132521000000.0,130398000000.0,133158000000.0,138548000000.0
54,Iceland,ISL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,11874874483.0,12671012623.0,13304647025.0,14548640743.0,14769687773.0,13744089340.0,13254818331.0,13518208903.0,13682797877.0,14286419350.0,14561453492.0
55,India,IND,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1016790000000.0,1111200000000.0,1214140000000.0,1333150000000.0,1385020000000.0,1502460000000.0,1656620000000.0,1766590000000.0,1862980000000.0,1981950000000.0,2130700000000.0
56,Indonesia,IDN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,540440000000.0,571205000000.0,602627000000.0,640863000000.0,679403000000.0,710852000000.0,755094000000.0,801682000000.0,850024000000.0,897262000000.0,942185000000.0
57,"Iran, Islamic Rep.",IRN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,353647000000.0,368530000000.0,389552000000.0,425065000000.0,428991000000.0,438921000000.0,467790000000.0,485331000000.0,453257000000.0,444593000000.0,463903000000.0
58,Ireland,IRL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,204527000000.0,216321000000.0,229010000000.0,237705000000.0,227309000000.0,216932000000.0,221343000000.0,221254000000.0,218814000000.0,221218000000.0,239938000000.0
59,Israel,ISR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,181078000000.0,189027000000.0,199994000000.0,212263000000.0,218757000000.0,221533000000.0,233755000000.0,245588000000.0,251437000000.0,262441000000.0,270742000000.0
60,Italy,ITA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2138410000000.0,2158720000000.0,2202040000000.0,2234490000000.0,2211020000000.0,2089810000000.0,2125060000000.0,2137310000000.0,2077060000000.0,2041170000000.0,2043490000000.0
61,Jamaica,JAM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,13399096795.0,13518857646.0,13910786275.0,14109982341.0,13995303046.0,13388911184.0,13192229343.0,13420329296.0,13336860996.0,13404030752.0,13497137976.0
62,Japan,JPN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5579540000000.0,5672310000000.0,5752860000000.0,5848030000000.0,5784080000000.0,5470750000000.0,5700100000000.0,5693520000000.0,5778640000000.0,5894240000000.0,5914020000000.0
63,Jordan,JOR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,18058165848.0,19529289369.0,21109859431.0,22835742225.0,24487316382.0,25828384110.0,26425379437.0,27109037782.0,27827531286.0,28614830798.0,29500840468.0
64,Kazakhstan,KAZ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,99801702225.0,109482000000.0,121197000000.0,131984000000.0,136339000000.0,137975000000.0,148047000000.0,159003000000.0,166635000000.0,176633000000.0,184052000000.0
65,Kenya,KEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,29576212000.0,31323180082.0,33350571127.0,35635328632.0,35718103352.0,36899279533.0,39999659234.0,42444283792.0,44381101421.0,46990605387.0,49505467335.0
66,"Korea, Rep.",KOR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,860928000000.0,894708000000.0,941020000000.0,992432000000.0,1020510000000.0,1027730000000.0,1094500000000.0,1134800000000.0,1160810000000.0,1194430000000.0,1234340000000.0
67,Kuwait,KWT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,98960267620.0,108931000000.0,117123000000.0,124141000000.0,127220000000.0,118217000000.0,115419000000.0,126532000000.0,134917000000.0,136467000000.0,137149000000.0
68,Latin America & Caribbean,LCN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4240480000000.0,4430970000000.0,4669530000000.0,4935580000000.0,5132390000000.0,5042900000000.0,5334360000000.0,5568800000000.0,5725620000000.0,5885240000000.0,5962990000000.0
69,Latin America & Caribbean (excluding high income),LAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3886090000000.0,4061760000000.0,4284840000000.0,4540860000000.0,4728890000000.0,4645830000000.0,4923450000000.0,5144080000000.0,5289380000000.0,5436810000000.0,5506750000000.0
70,Latvia,LVA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,21958595917.0,24307514343.0,27197529029.0,29903517586.0,28824324886.0,24693152309.0,23757368290.0,25273444912.0,26285714443.0,26976123668.0,27547995580.0
71,Least developed countries: UN classification,LDC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,429390000000.0,465353000000.0,504530000000.0,551989000000.0,593170000000.0,622537000000.0,659840000000.0,685734000000.0,716425000000.0,759313000000.0,801400000000.0
72,Lesotho,LSO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1824780325.0,1888029452.0,1967894891.0,2062535217.0,2199886720.0,2247212553.0,2394097299.0,2552833666.0,2703478718.0,2761672832.0,2824569237.0
73,Low & middle income,LMY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,14100100000000.0,15105000000000.0,16328000000000.0,17762100000000.0,18773600000000.0,19217000000000.0,20662100000000.0,21920200000000.0,23007700000000.0,24181000000000.0,25296400000000.0
74,Low income,LIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,206986000000.0,219594000000.0,230785000000.0,245338000000.0,257719000000.0,271748000000.0,289973000000.0,306939000000.0,318758000000.0,337022000000.0,357461000000.0
75,Lower middle income,LMC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3177320000000.0,3392980000000.0,3651130000000.0,3940560000000.0,4137680000000.0,4341510000000.0,4659870000000.0,4910600000000.0,5161120000000.0,5446820000000.0,5754010000000.0
76,Madagascar,MDG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7255032154.0,7588974027.0,7970138368.0,8467521105.0,9071129494.0,8707027002.0,8729936136.0,8856903643.0,9125047118.0,9330835549.0,9640232447.0
77,Malawi,MWI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4712790834.0,4866839045.0,5095580480.0,5584756206.0,6011416880.0,6512054307.0,6959697194.0,7297524731.0,7435141417.0,7821768770.0,8267609590.0
78,Malaysia,MYS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,194491000000.0,204862000000.0,216303000000.0,236695000000.0,244553000000.0,238376000000.0,255017000000.0,268517000000.0,283216000000.0,296507000000.0,314334000000.0
79,Maldives,MDV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1674797439.0,1538724511.0,1844747307.0,2032394746.0,2289934843.0,2168024404.0,2323401758.0,2525754692.0,2588809905.0,2710478629.0,2873034880.0
80,Mali,MLI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8004216841.0,8527273414.0,8924830837.0,9236630227.0,9677529939.0,10130347923.0,10678749467.0,11024767958.0,10932581179.0,11184422458.0,11972181171.0
81,Mauritius,MUS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7576632769.0,7670688144.0,8325631105.0,8802441343.0,9276625562.0,9584152842.0,10003670690.0,10411574172.0,10775575125.0,11137678209.0,11554736860.0
82,Mexico,MEX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,927362000000.0,955485000000.0,1002730000000.0,1034860000000.0,1049350000000.0,1000030000000.0,1051130000000.0,1093640000000.0,1137590000000.0,1153060000000.0,1179180000000.0
83,Middle East & North Africa,MEA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2103970000000.0,2215310000000.0,2352410000000.0,2477650000000.0,2593380000000.0,2612740000000.0,2747990000000.0,2854000000000.0,2938120000000.0,3020620000000.0,3116370000000.0
84,Middle East & North Africa (excluding high income),MNA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1021800000000.0,1072420000000.0,1134170000000.0,1206580000000.0,1253060000000.0,1291460000000.0,1362940000000.0,1355460000000.0,1362730000000.0,1385020000000.0,1427390000000.0
85,Middle income,MIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,13950000000000.0,14944500000000.0,16158500000000.0,17580500000000.0,18580800000000.0,19005700000000.0,20431500000000.0,21672400000000.0,22746500000000.0,23901000000000.0,24995700000000.0
86,Moldova,MDA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4614800816.0,4960910882.0,5199034597.0,5355005646.0,5772696091.0,5426334311.0,5811604052.0,6206793144.0,6163345583.0,6742700074.0,7066349660.0
87,Morocco,MAR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,70687304633.0,73014076005.0,78544623311.0,81318500634.0,86135221236.0,89790590993.0,93216746662.0,98106615022.0,101060000000.0,105643000000.0,108338000000.0
88,Mozambique,MOZ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6526530624.0,7095687684.0,7794687813.0,8373526085.0,8949306941.0,9517718743.0,10154238250.0,10876976985.0,11659922001.0,12492636703.0,13422568270.0
89,Namibia,NAM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8829372914.0,9052690942.0,9693003647.0,10334398854.0,10608240991.0,10639638311.0,11282192605.0,11856607187.0,12456750940.0,13161100583.0,14011151013.0
90,Netherlands,NLD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,768507000000.0,785109000000.0,812735000000.0,842793000000.0,857113000000.0,824820000000.0,836390000000.0,850304000000.0,841316000000.0,839715000000.0,851636000000.0
91,New Zealand,NZL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,134038000000.0,138463000000.0,142346000000.0,146456000000.0,144816000000.0,144376000000.0,146581000000.0,149908000000.0,153275000000.0,157030000000.0,162376000000.0
92,Nicaragua,NIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7372752320.0,7688482941.0,7981019308.0,8386163942.0,8674288797.0,8388673512.0,8758622329.0,9311876958.0,9916789194.0,10405398732.0,10903344941.0
93,Niger,NER,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4252757656.0,4444131751.0,4701891392.0,4849839715.0,5314826498.0,5276949262.0,5718589799.0,5850769296.0,6541959480.0,6886614682.0,7372107103.0
94,Nigeria,NGA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,251841000000.0,260516000000.0,281906000000.0,301156000000.0,320039000000.0,342232000000.0,369062000000.0,387100000000.0,403665000000.0,425440000000.0,452285000000.0
95,North America,NAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,15424500000000.0,15938200000000.0,16362800000000.0,16658300000000.0,16630500000000.0,16165900000000.0,16583600000000.0,16873700000000.0,17240600000000.0,17543100000000.0,17962300000000.0
96,Norway,NOR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,398785000000.0,409252000000.0,419054000000.0,431331000000.0,432989000000.0,425963000000.0,428527000000.0,432679000000.0,444572000000.0,449012000000.0,457628000000.0
97,OECD members,OED,GDP (constant 2010 US$),NY.GDP.MKTP.KD,41365500000000.0,42484800000000.0,43741200000000.0,44845800000000.0,44927300000000.0,43336200000000.0,44588300000000.0,45389000000000.0,45952500000000.0,46599600000000.0,47506600000000.0
98,Oman,OMN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,43202600780.0,44278543563.0,46657217165.0,48734720416.0,52730819246.0,55953966190.0,58641621958.0,57992510294.0,63404125035.0,66176989896.0,67858918769.0
99,Pakistan,PAK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,139309000000.0,149991000000.0,159256000000.0,166953000000.0,169794000000.0,174602000000.0,177407000000.0,182283000000.0,188675000000.0,196970000000.0,206178000000.0
100,Papua New Guinea,PNG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6841089094.0,7275142244.0,7442067921.0,7974306939.0,8501485047.0,9023602246.0,9716103409.0,10752746441.0,11622379449.0,12265958484.0,13312723336.0
101,Paraguay,PRY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,15366214891.0,15694050960.0,16448482864.0,17340257506.0,18442944772.0,17711553670.0,20030528043.0,20900335112.0,20641386542.0,23538668873.0,24650243376.0
102,Peru,PER,GDP (constant 2010 US$),NY.GDP.MKTP.KD,99530031846.0,105786000000.0,113750000000.0,123440000000.0,134706000000.0,136182000000.0,147529000000.0,156863000000.0,166494000000.0,176238000000.0,180388000000.0
103,Philippines,PHL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,149721000000.0,156874000000.0,165099000000.0,176023000000.0,183332000000.0,185438000000.0,199591000000.0,206895000000.0,220724000000.0,236316000000.0,250838000000.0
104,Poland,POL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,366948000000.0,379768000000.0,403236000000.0,431603000000.0,449945000000.0,462634000000.0,479321000000.0,503367000000.0,511454000000.0,518568000000.0,535590000000.0
105,Portugal,PRT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,229365000000.0,231124000000.0,234713000000.0,240562000000.0,241042000000.0,233863000000.0,238303000000.0,233950000000.0,224526000000.0,221988000000.0,223971000000.0
106,Russian Federation,RUS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1204520000000.0,1281320000000.0,1385790000000.0,1504070000000.0,1583000000000.0,1459200000000.0,1524920000000.0,1589940000000.0,1645870000000.0,1666930000000.0,1679130000000.0
107,Rwanda,RWA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3539806407.0,3872143261.0,4229614835.0,4554969822.0,5063249716.0,5381622837.0,5774003744.0,6223635958.0,6773807053.0,7092180173.0,7632576654.0
108,Saudi Arabia,SAU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,437231000000.0,461602000000.0,474473000000.0,483237000000.0,513438000000.0,502865000000.0,528207000000.0,581011000000.0,612452000000.0,628984000000.0,651958000000.0
109,Senegal,SEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,10296875907.0,10875828758.0,11143544923.0,11693867227.0,12124496741.0,12418294627.0,12937300245.0,13165141375.0,13745879495.0,14224953272.0,14838198265.0
110,Singapore,SGP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,158822000000.0,170717000000.0,185843000000.0,202776000000.0,206401000000.0,205155000000.0,236422000000.0,251138000000.0,260860000000.0,273906000000.0,283691000000.0
111,Slovenia,SVN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,42373104165.0,44069302645.0,46561862055.0,49794021536.0,51437289128.0,47426581432.0,48013606745.0,48325391228.0,47025721590.0,46514588314.0,47959461757.0
112,Solomon Islands,SLB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,508900364.6,536488836.8,573756838.5,615755846.4,659440615.0,628263103.8,671585343.2,758411086.6,793757683.6,817684610.8,830010603.6
113,South Africa,ZAF,GDP (constant 2010 US$),NY.GDP.MKTP.KD,306076000000.0,322228000000.0,340285000000.0,358526000000.0,369967000000.0,364276000000.0,375349000000.0,387677000000.0,396257000000.0,406121000000.0,413023000000.0
