Country Name,Country Code,Series,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015]
French Polynesia,PYF,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gabon,GAB,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,12.2141799926758,..,12.2868900299072,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Gambia, The",GMB,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,5.41224002838135,..,..,..,..,..,..,..,..,..,..,..,..,8.88920974731445,8.82956981658936,8.72523021697998,..,..,..,..,..
Georgia,GEO,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,12.364049911499,..,..,..,10.9536104202271,10.9348096847534,11.2237396240234,..,11.4449195861816,11.710599899292,11.763819694519,11.7995100021362,11.9563102722168,12.1881103515625,12.5625696182251,12.5275602340698,13.1373300552368,12.809889793396,13.278829574585,..,..,..,14.5010299682617,14.9204998016357,15.4382696151733
Germany,DEU,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,14.7070798873901,14.825590133667,15.5111799240112,15.6519804000854,15.7676095962524,15.8696203231812,15.9602603912354,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.9703903198242,17.0959396362305,17.2869491577148
Ghana,GHA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,7.6427001953125,7.95726013183594,7.54723978042603,7.83750009536743,7.68030023574829,8.08353996276855,8.71226024627686,9.1136302947998,9.79156017303467,10.3978500366211,10.5004196166992,..,11.2131395339966,11.5037097930908,11.7042598724365,11.3856496810913,11.9203300476074
Gibraltar,GIB,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.9231004714966,13.4712200164795,13.3656396865845,13.1138496398926,13.2478199005127,13.1701097488403,13.2364501953125,13.3389196395874,13.9619102478027,13.8831100463867,14.2466201782227,14.611780166626,15.2169704437256,15.2976703643799,15.6308898925781,16.3048706054688,16.4226093292236,15.9415798187256,..,..,16.7045707702637,16.8211097717285,17.0704193115234,17.2372703552246,17.7799892425537,..
Greenland,GRL,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Grenada,GRD,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.763219833374,..,..,..,..,..,16.7194995880127
Guam,GUM,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guatemala,GTM,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,6.80485010147095,6.86640977859497,7.02312994003296,..,..,..,..,..,..,9.04267978668213,..,..,..,..,10.3647699356079,..,..,..,..,..,10.7210998535156,..,10.880669593811
Guinea,GIN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,2.93345999717712,3.04387998580933,..,3.22429990768433,3.35640001296997,..,3.67858004570007,..,..,..,..,..,..,..,6.61861991882324,7.13486003875732,7.61202001571655,..,8.12211990356445,..,..,8.504469871521,8.48217010498047,..,8.81527042388916,..
Guinea-Bissau,GNB,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.28291034698486,8.76284980773926,..,..,..,..,..,..,..,..,..
Guyana,GUY,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,11.196310043335,..,11.6570301055908,..,10.738579750061,10.512490272522,10.2400197982788,10.2795896530151,10.5545301437378,10.3457698822021,..,..,..
Haiti,HTI,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Heavily indebted poor countries (HIPC),HPC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,5.00666809082031,5.134361743927,5.0289626121521,5.05446767807007,5.15128517150879,5.31175231933594,5.36192464828491,5.61949157714844,5.79162406921387,5.86417961120605,6.07735157012939,6.36824607849121,6.78816080093384,7.07947969436646,7.36527585983276,7.648850440979,7.95011615753174,8.23318767547607,8.59998226165771,8.73261260986328,8.84104919433594,8.99076366424561,9.08114433288574,9.15129947662354,9.23123359680176,..
High income,HIC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,13.83314037323,13.948390007019,14.2559204101563,14.4717502593994,14.7440004348755,14.8750095367432,14.9920797348022,15.2078800201416,15.2142896652222,15.2997303009033,15.3001203536987,15.4237804412842,15.4860696792603,15.6204395294189,15.6296501159668,15.7711801528931,15.7758703231812,15.8540496826172,15.928279876709,16.0163707733154,16.1706695556641,16.2597408294678,16.298490524292,16.5510902404785,16.6039791107178,16.6213397979736
Honduras,HND,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,8.59677028656006,..,8.75115013122559,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.2715396881104,..,11.649640083313,..,11.5633001327515,11.3801403045654,11.2375001907349,11.5216903686523
"Hong Kong SAR, China",HKG,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.1366901397705,11.1253795623779,11.2196598052979,..,12.2770700454712,12.4180698394775,12.6214895248413,13.0585203170776,13.4415903091431,13.8813896179199,14.2398595809937,14.5722103118896,14.8898696899414,15.2516002655029,14.9749698638916,15.1738796234131,15.2690095901489,15.2639198303223,15.2833795547485,15.2528800964355,15.3658800125122,15.3720798492432,15.4351196289063,15.7916698455811,15.5951795578003,15.3697900772095
Iceland,ISL,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,14.2472400665283,15.3080501556396,15.6084899902344,15.4797096252441,15.7066802978516,15.8349199295044,15.8930196762085,..,16.7868194580078,16.783390045166,17.0691299438477,17.177490234375,17.641960144043,18.2864799499512,17.9077091217041,18.0822505950928,18.2251300811768,18.1809196472168,18.4007892608643,18.3808097839355,18.6316604614258,18.6874198913574,18.9942207336426,19.631929397583,..,..
India,IND,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,8.18393993377686,8.20938968658447,8.24335002899169,..,..,8.3373498916626,8.36590003967285,8.55607986450195,9.15097045898438,..,..,..,10.2042798995972,10.5069599151611,10.4399995803833,10.7542295455933,11.3129596710205,11.5389795303345,11.5545797348022,11.8808097839355,11.9615297317505
Indonesia,IDN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.0746898651123,9.87936973571777,9.7750301361084,9.72126960754395,9.88920974731445,10.0643501281738,10.2190103530884,10.5245304107666,10.5750799179077,10.6858501434326,10.5765199661255,10.6392297744751,10.7605600357056,10.9720497131348,11.0640001296997,10.9357595443726,10.9824895858765,11.6616697311401,11.6627101898193,12.1242504119873,12.3164196014404,12.5735301971436,12.8658399581909,12.9020299911499,12.8676595687866,12.7682695388794
"Iran, Islamic Rep.",IRN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,11.0754404067993,..,..,..,11.63733959198,11.6220998764038,11.9178695678711,11.788649559021,11.7618799209595,11.4282398223877,11.4392204284668,11.8417701721191,12.1193103790283,12.7775497436523,12.9467496871948,13.1337203979492,13.629599571228,15.0147304534912,14.8994903564453,14.824239730835,14.927960395813
Iraq,IRQ,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,8.59871959686279,8.73618984222412,..,..,..,10.141429901123,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.1042604446411,12.1222801208496,12.3085203170776,12.7988595962524,13.0071001052856,13.0867099761963,13.1299200057983,13.3568601608276,15.957070350647,16.2469902038574,16.4058990478516,16.5314807891846,16.830810546875,17.1161193847656,17.5115394592285,17.5514507293701,17.6325302124023,17.917329788208,17.9307899475098,18.1615390777588,18.4520492553711,18.4549407958984,18.5792007446289,..,18.9966201782227,19.6535892486572
Isle of Man,IMN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.7260704040527,13.0644598007202,..,13.4727401733398,..,13.5634002685547,13.6768703460693,..,..,15.1971502304077,15.1232500076294,15.3054304122925,16.0344905853271,15.9086904525757,15.7883396148682,15.7492198944092,15.6499700546265,15.7720699310303,15.5746803283691,15.6817398071289,..,15.9408397674561,15.912260055542,15.9633197784424,15.9979801177979,16.0088500976563
Italy,ITA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.8300399780273,13.0069103240967,13.2578496932983,13.4974298477173,13.9471101760864,14.0904397964478,14.2537298202515,14.562029838562,14.7278699874878,14.8408699035645,14.8940401077271,15.2273902893066,15.4257802963257,15.6423196792603,15.7964696884155,15.9630403518677,16.1474094390869,16.2528705596924,16.3422794342041,16.3792400360107,16.3975696563721,16.6435108184814,16.4621200561523,16.2582702636719,16.4184303283691,16.2211093902588
Jamaica,JAM,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,11.36083984375,..,..,..,..,..,..,..,11.3641500473022,10.921010017395,11.7299299240112,11.912130355835,11.1077404022217,12.4349498748779,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,13.1860799789429,13.2294301986694,13.2707300186157,..,14.1231298446655,14.2304801940918,..,..,14.4174003601074,14.4881000518799,14.6155195236206,14.703519821167,14.7661800384521,14.7890701293945,14.8647403717041,14.9233903884888,15.042010307312,15.0400400161743,15.0176801681519,15.063759803772,15.1370401382446,15.2653503417969,15.3256397247314,15.340479850769,15.3587102890015,..
Jordan,JOR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.7006797790527,11.8543901443481,12.0472898483276,12.0031299591064,11.8995304107666,..,12.164400100708,..,..,..,12.7045001983643,..,13.2271995544434,13.5472297668457,13.7686996459961,13.6981601715088,13.6472902297974,13.5944204330444,13.6364402770996,..,12.836009979248,12.6009502410889,12.7632102966309,..,..,..
Kazakhstan,KAZ,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.4076499938965,12.3312501907349,12.3153200149536,..,11.961480140686,..,..,..,..,12.1095399856567,12.3255100250244,..,..,..,..,..,14.6945400238037,..,..,..,14.4358997344971,14.7036800384521,14.9728603363037,14.918270111084,14.9807596206665,14.9718904495239
Kenya,KEN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,8.34576988220215,8.48997974395751,8.29493999481201,..,9.60276985168457,9.69867038726807,..,10.4222402572632,..,11.0746202468872,..,..,..,..,..,..
Kiribati,KIR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.4452695846558,10.8335695266724,10.9804000854492,..,10.9638395309448,10.8576498031616,11.0261201858521,..,..,10.0053596496582,10.3935098648071,11.7419004440308,11.5876502990723,12.3871803283691,12.1545095443726,12.1248798370361,11.7826900482178,11.6475601196289,11.8686103820801,..,..,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.013090133667,..,..,..,..,..,10.9626598358154
"Korea, Rep.",KOR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,13.6194200515747,13.7933502197266,13.8430700302124,14.0878896713257,14.4374504089355,14.7368803024291,15.1324596405029,15.7677001953125,15.4915504455566,15.7302103042603,15.8962602615356,15.9025001525879,15.9543800354004,16.1901302337646,16.4527397155762,16.7369709014893,16.758150100708,16.8192291259766,16.7394695281982,16.6728496551514,16.7101497650146,16.772289276123,16.6729297637939,16.589750289917,16.5799102783203,16.5165596008301
Kosovo,XKX,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.5829801559448,..,7.05297994613647,8.2159595489502,9.81756019592285,11.5740995407104,13.3226203918457,13.4355201721191,..,14.0769701004028,..,13.9050102233887,..,14.3681297302246,14.1935701370239,..,..,..,..,..,..,..,..,13.1740398406982,..,..
Kyrgyz Republic,KGZ,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.7987804412842,11.5839595794678,11.4357500076294,11.0923700332642,10.6883296966553,10.4627704620361,10.5002002716064,..,..,11.4487495422363,11.7710599899291,12.1178503036499,12.2109603881836,12.4719400405884,12.4124202728271,12.4679899215698,12.5877599716187,12.5545101165771,..,12.3531904220581,12.2777395248413,12.2164497375488,12.5975999832153,12.9148302078247,13.0883598327637,13.1291399002075
Lao PDR,LAO,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,6.61104011535645,..,..,6.89604997634888,7.18099021911621,6.86420011520386,7.47303009033203,7.68903017044067,7.92875003814697,8.00102043151855,7.99780988693237,8.00475025177001,8.26224994659424,8.58767986297607,8.7443504333496,8.96053981781006,9.04232978820801,9.20298957824707,9.35964012145996,9.64068984985352,9.85120964050292,10.2369298934937,10.3613004684448,10.6061201095581,10.8294095993041,10.9074001312256
Latin America & Caribbean,LCN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.0163269042969,12.0434350967407,12.0888481140137,12.0749950408936,12.0717840194702,12.1312408447266,12.262903213501,12.3508586883545,12.582407951355,12.6978998184204,12.8426170349121,12.9476528167725,13.0878143310547,12.9581232070923,13.0122480392456,13.0872526168823,13.1408767700195,13.2340307235718,13.4678544998169,13.5564785003662,13.7123250961304,13.8034791946411,13.8317317962646,14.2355899810791,14.2341451644897,..
Latin America & Caribbean (excluding high income),LAC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.9821739196777,11.9833288192749,12.0322360992432,12.0451574325562,12.0392179489136,12.098705291748,12.2308769226074,12.3120145797729,12.5463371276855,12.6514511108398,12.7965288162231,12.8998432159424,13.0405473709106,12.8996744155884,12.9486122131348,13.0219249725342,13.0778894424438,13.1623048782349,13.4012355804443,13.4946184158325,13.6551914215088,13.7466554641724,13.7803802490234,14.1838073730469,14.1731481552124,..
Latvia,LVA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.637749671936,12.5690298080444,12.4392499923706,11.9771995544434,11.6787900924683,11.7178802490234,11.9660701751709,12.3722200393677,12.9966802597046,13.6745500564575,14.2224197387695,14.7917804718018,15.188380241394,15.5324697494507,15.9038600921631,16.1706790924072,16.2151699066162,16.2556095123291,16.4250297546387,16.0317993164063,15.7496795654297,15.5394401550293,15.4244403839111,15.9741096496582,16.0543594360352,13.3593502044678
Least developed countries: UN classification,LDC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,5.12666368484497,5.28491449356079,5.3008918762207,5.37859869003296,5.50018310546875,5.67256641387939,5.78596115112305,6.00136613845825,6.1778883934021,6.28394365310669,6.49275922775269,6.71167325973511,7.09685277938843,7.35265970230103,7.55892848968506,7.77360677719116,8.04543876647949,8.25112438201904,8.53242015838623,8.73295879364014,8.85953044891357,9.10143375396729,9.17909622192383,9.27375793457031,9.32710361480713,..
Lebanon,LBN,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,12.027440071106,..,..,..,12.6826696395874,..,..,14.9153699874878,14.9634504318237,15.2036304473877,14.8107099533081,14.1604299545288,13.7025203704834,13.2411603927612,12.8883399963379,13.0537700653076,13.1619901657104,13.3230199813843,13.2201595306396,13.287859916687,12.499810218811,12.2338199615479,11.4573497772217,11.1291999816895
Lesotho,LSO,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,9.53985977172852,9.68632030487061,9.66481971740723,9.40347957611083,9.77575016021729,9.93130016326904,9.84064006805419,..,..,9.60311985015869,10.3357601165771,10.4386701583862,10.4842700958252,10.7342796325684,..,10.6882295608521,10.6880702972412,..,..,..,..,..,11.1268196105957,10.7881698608398,10.741720199585,..
Liberia,LBR,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,8.68745040893555,10.5296697616577,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Libya,LBY,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,15.9854698181152,15.9274101257324,..,..,..,..,..,..,..,..,..,..,..,..
Liechtenstein,LIE,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,14.2139196395874,14.4624300003052,..,14.4655504226685,14.4222898483276,14.6506099700928,14.4853496551514,14.5156898498535,14.8408603668213,15.0255403518677,..,14.6351099014282,14.7142400741577
Lithuania,LTU,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.842080116272,12.6311798095703,12.187629699707,11.8281898498535,11.7473402023315,11.9611701965332,12.3932800292969,12.9119997024536,13.4115495681763,14.0240802764893,14.719220161438,15.3275499343872,15.7769498825073,16.2533798217773,16.2451591491699,16.4326190948486,16.4501705169678,16.5195007324219,16.6288108825684,16.8085803985596,16.73291015625,16.5026206970215,16.3989601135254,16.4906902313232,16.5230598449707,13.4089803695679
Low & middle income,LMY,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,8.47833442687988,8.55050754547119,8.59915828704834,8.67182540893555,8.71424770355225,8.75952339172363,8.83302879333496,8.9133358001709,8.95413398742676,9.01373863220215,9.18299388885498,9.23842430114746,9.42614459991455,9.68827438354492,9.88846874237061,10.085168838501,10.2501163482666,10.473593711853,10.6862087249756,10.8105220794678,11.053614616394,11.3023986816406,11.4659671783447,11.6008892059326,11.641881942749,..
Low income,LIC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,5.04109001159667,5.17161989212036,5.05751991271973,5.0764799118042,5.16440010070801,5.3592700958252,5.43664979934692,5.70319986343384,5.88833999633789,5.94715023040771,6.15965986251831,6.41130018234253,6.87239980697632,7.15946006774902,7.43368005752563,7.70798015594482,8.03252983093262,8.29430961608887,8.63914966583251,8.77567005157471,8.88644981384277,9.04617023468018,9.10389995574951,9.16221046447754,9.17249965667725,..
Lower middle income,LMC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,7.80755996704102,7.9193000793457,8.00817966461182,8.15328025817871,8.24958038330078,8.22752952575684,8.28166007995605,8.38860034942626,8.38957977294922,8.44867038726807,8.62240028381348,8.66835975646973,8.82758045196533,9.17570018768311,9.37726974487305,9.56797027587891,9.71113967895508,9.92463970184326,10.0754299163818,10.161319732666,10.4202404022217,10.7639198303223,10.9982500076294,11.0982999801636,11.1627101898193,11.2180500030518
Luxembourg,LUX,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,11.757740020752,11.8270998001099,12.2500600814819,12.4049301147461,12.742639541626,13.4882898330688,13.4396600723267,13.5025596618652,13.5583696365356,13.5253601074219,..,..,13.4950304031372,..,13.5421199798584,..,13.942099571228,..,13.863730430603,..,..,..
"Macao SAR, China",MAC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.6269798278809,..,12.01296043396,12.0738201141357,..,..,..,..,..,12.3628702163696,12.6199197769165,13.7879199981689,14.9471702575684,15.4990701675415,15.608790397644,15.3756904602051,15.2394304275513,14.8427095413208,14.2050304412842,14.0450000762939,13.9852304458618,14.1331901550293,13.5978298187256,13.9065504074097,14.3883600234985,14.9148597717285
"Macedonia, FYR",MKD,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,10.6413097381592,10.7688102722168,11.0201997756958,11.256609916687,11.4023704528809,11.5561399459839,11.7103996276855,11.7926597595215,11.8577404022217,11.9123697280884,11.9355897903442,11.9481401443481,12.0927000045776,..,12.2172002792358,13.0452098846436,12.9723501205444,12.9284601211548,..,12.8942003250122,12.8419504165649,12.8031997680664,13.1244602203369
Madagascar,MDG,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,6.39187002182007,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.04771995544434,9.11388969421387,9.37687969207764,9.69781970977783,10.1733903884888,..,10.1627197265625,10.3461399078369,..,10.5033798217773,..
Malawi,MWI,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,5.37958002090454,5.5828800201416,6.65243005752563,6.94140005111694,7.21879005432129,10.5799598693848,10.4091300964355,..,..,10.7085199356079,10.0507001876831,10.3643198013306,10.3299198150635,..,9.69845962524414,9.58306980133057,9.68558979034424,9.55364036560059,..,..,10.5502195358276,10.7225704193115,..,..,..,..
Malaysia,MYS,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,9.74687004089355,9.89101028442383,10.0729103088379,10.0678195953369,10.1476602554321,10.2262001037598,..,..,11.5396995544434,11.637020111084,11.9455900192261,11.9745597839355,12.1123399734497,12.6832895278931,12.9460201263428,12.7262001037598,12.2938003540039,12.4817199707031,12.627459526062,12.7691898345947,12.9495296478271,12.7130298614502,12.9110403060913,13.0757999420166,13.0787897109985,12.9302501678467
Maldives,MDV,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,10.5470600128174,11.3160800933838,11.8238401412964,12.0194101333618,11.7770395278931,12.2469701766968,..,..,..,..,..,..,..,..,..,..,..,..
Mali,MLI,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,2.07052993774414,2.15307998657227,2.31286001205444,2.5374801158905,..,3.02875995635986,3.28467011451721,3.65989995002747,3.9556999206543,4.35972023010254,4.58028984069824,..,..,..,..,..,..,..,7.06654977798462,7.35043001174927,7.54309988021851,7.71938991546631,..,..,..,..
Malta,MLT,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,12.5993099212646,12.7578001022339,12.8915004730225,13.0636701583862,13.162260055542,13.3125801086426,13.3635501861572,13.5246801376343,13.6923799514771,13.6650495529175,13.6769504547119,13.8332004547119,13.7772798538208,13.9920997619629,14.5862798690796,14.3950796127319,14.2695398330688,14.4381103515625,14.3755798339844,..,15.0518703460693,14.7812099456787,14.91858959198,15.0550298690796,15.2582101821899,15.5916595458984
Marshall Islands,MHL,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,12.3244304656982,..,..,..,..,..,..,..,..,..,..,..,..,..
Mauritania,MRT,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,3.75932002067566,3.87571001052856,4.20414018630981,4.7122597694397,5.39508008956909,5.55359983444214,5.80595016479492,5.84669017791748,6.24263000488281,6.43314981460571,..,6.54176998138428,6.58580017089844,6.68104982376099,7.15301990509033,7.17461013793945,7.37725019454956,..,7.10402011871338,7.56437015533447,7.65234994888306,7.75012016296387,8.13521003723145,8.46378993988037,..,8.83681011199951
Mauritius,MUS,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.4982004165649,..,..,..,..,..,11.3584403991699,11.5206604003906,..,12.1016798019409,12.2397699356079,12.5431699752808,12.5606203079224,12.8411903381348,13.0168695449829,13.4229402542114,13.5418500900269,13.6445198059082,13.751259803772,13.9985103607178,14.0879898071289,14.2548599243164,14.6945600509644,14.6805295944214,15.1662101745605,14.8891201019287
Mexico,MEX,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,10.6309700012207,10.4795398712158,..,10.4241895675659,10.5348100662231,10.691840171814,10.8542604446411,10.9896202087402,11.2494602203369,11.3910102844238,11.5996198654175,11.6426296234131,11.9125003814697,12.1473302841187,12.2006196975708,12.2075300216675,12.2658395767212,12.3400802612305,12.4764099121094,12.5194797515869,12.6406602859497,12.6947202682495,12.9460802078247,13.1221199035645,13.299090385437,..
"Micronesia, Fed. Sts.",FSM,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Middle East & North Africa,MEA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,9.47065353393555,9.52291393280029,9.47316455841064,9.60792255401611,9.92183685302734,9.82780170440674,10.0554933547974,10.1795129776001,10.3582038879395,10.523796081543,10.6353740692139,10.8485651016235,11.0010890960693,11.1473016738892,11.2809495925903,11.5916662216187,11.69993019104,11.8361005783081,11.9865617752075,12.0913000106812,12.2705497741699,12.5178909301758,12.9628324508667,12.9006280899048,12.9173736572266,..
Middle East & North Africa (excluding high income),MNA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,9.50090312957764,9.54436206817627,9.47374725341797,9.58492279052734,9.89743518829346,9.75380802154541,9.97461986541748,10.0892810821533,10.2589769363403,10.3968076705933,10.491753578186,10.6964511871338,10.8305244445801,10.9575204849243,11.0764837265015,11.3999862670898,11.5160284042358,11.6581392288208,11.8175401687622,11.9110994338989,12.0648536682129,12.3053169250488,12.7551116943359,12.6072883605957,12.614634513855,..
Middle income,MIC,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,8.84060001373291,8.91117000579833,8.97998046875,9.06167030334473,9.1033296585083,9.13527011871338,9.21778011322021,9.28946971893311,9.33110046386719,9.40894985198975,9.59033012390137,9.6343297958374,9.79938983917236,10.0650396347046,10.2730798721313,10.4691801071166,10.6167898178101,10.8404598236084,11.0349397659302,11.1592798233032,11.4153003692627,11.6944599151611,11.9185304641724,12.1205701828003,12.2262296676636,12.3191404342651
Moldova,MDA,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,11.9522695541382,11.7783803939819,..,..,..,11.0445098876953,10.6956300735474,10.7377004623413,..,11.4273796081543,11.3746700286865,11.2767095565796,11.4863700866699,11.6810102462769,11.8746204376221,11.9215803146362,12.0987501144409,12.0549898147583,11.9853000640869,11.8368797302246,11.7673196792603,11.7878904342651,11.7785301208496,11.8135795593262,11.7627096176147,11.6338596343994
Monaco,MCO,"School life expectancy, primary to tertiary, both sexes (years)",SE.SCH.LIFE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
