name,id,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014
Chad,TCD,47.82241463,48.0275122,48.32207317,48.70109756,49.15368293,49.66336585,50.20634146,50.7522439,51.2747561,51.7545122,52.18107317
Channel Islands,CHI,78.61609756,78.894,79.16192683,79.41541463,79.6524878,79.87114634,80.07134146,80.25302439,80.42212195,80.58112195,80.735
Chile,CHL,77.487,77.64743902,77.79095122,77.923,78.05002439,78.1765122,78.30892683,78.4527561,78.60953659,78.78026829,78.9644878
China,CHN,73.67207317,74.01756098,74.32282927,74.59407317,74.83992683,75.06343902,75.26609756,75.45382927,75.62804878,75.79517073,75.95719512
Colombia,COL,72.02495122,72.26443902,72.49243902,72.70753659,72.91021951,73.1015122,73.28290244,73.45836585,73.63078049,73.80365854,73.97895122
Comoros,COM,59.8887561,60.11078049,60.39182927,60.71936585,61.07934146,61.4602439,61.84707317,62.22480488,62.58146341,62.90907317,63.20214634
"Congo, Dem. Rep.",COD,52.87926829,53.63729268,54.36334146,55.05392683,55.70602439,56.31260976,56.87017073,57.38117073,57.85807317,58.31239024,58.74860976
"Congo, Rep.",COG,53.58673171,54.6655122,55.86007317,57.09446341,58.30080488,59.43214634,60.45260976,61.3502439,62.14907317,62.87009756,63.51531707
Costa Rica,CRI,77.96536585,78.08665854,78.20682927,78.32885366,78.45529268,78.58919512,78.73263415,78.88773171,79.0545122,79.23156098,79.41685366
Cote d'Ivoire,CIV,47.24458537,47.69641463,48.21882927,48.78029268,49.35146341,49.91136585,50.45070732,50.97234146,51.49017073,52.01604878,52.54707317
Croatia,HRV,75.5202439,75.24463415,75.83682927,75.70560976,75.91219512,76.16829268,76.47560976,76.77560976,76.92439024,77.12682927,77.47804878
Cuba,CUB,77.64468293,77.93214634,78.20595122,78.44970732,78.65153659,78.8115122,78.93665854,79.04053659,79.14212195,79.25634146,79.38970732
Cyprus,CYP,78.4657561,78.59012195,78.72336585,78.8695122,79.02904878,79.202,79.38495122,79.57302439,79.76178049,79.94478049,80.12204878
