Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Europe & Central Asia,ECS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.359910301,0.350438336,0.343832554,0.330083031,0.326274178,0.313714322,0.320673152,0.312451843,0.311828818,0.303101915,0.283963711
Europe & Central Asia (excluding high income),ECA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.172238857,1.10216781,1.058888065,0.998084159,0.973612659,0.943670159,0.961325644,0.95220983,0.938553171,0.880277434,0.83174426
Europe & Central Asia (IDA & IBRD countries),TEC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.127668778,1.063552743,1.025554529,0.964670755,0.939736931,0.903485976,0.921489467,0.909907188,0.89306824,0.842608904,0.793611968
European Union,EUU,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.254978696,0.248763219,0.242589367,0.231375594,0.225251458,0.2167007,0.218506718,0.206717678,0.203393958,0.198721207,0.185196243
Fiji,FJI,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.449443434,0.361651599,0.394262675,0.378481631,0.289257872,0.259663377,0.388825844,0.337656526,0.322487425,0.330300368,0.318227751
Finland,FIN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.289821595,0.229673414,0.26739407,0.245708365,0.215485464,0.220903757,0.250534125,0.223537127,0.196108742,0.189908286,0.191442133
Fragile and conflict affected situations,FCS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.709818198,0.67214963,0.610897332,0.534872629,0.577417861,0.579292263,0.573392808,0.607841416,0.596806939,0.604683084,0.603319082
France,FRA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.153081874,0.151291693,0.144099038,0.138293588,0.136971023,0.135564495,0.133379228,0.122805581,0.123107269,0.12272117,0.110354179
Gabon,GAB,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.357996368,0.359384564,0.318383515,0.297359465,0.311641771,0.316979507,0.335068131,0.323372399,0.315395829,0.308856916,0.291146679
"Gambia, The",GMB,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.383367667,0.387012066,0.401845525,0.443160749,0.436588966,0.426541871,0.454318365,0.490971519,0.471386472,0.428109909,0.503508918
Georgia,GEO,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.524021805,0.560446893,0.62173964,0.577845531,0.45446594,0.56976877,0.542557376,0.638837044,0.636057541,0.572726318,0.626094278
Germany,DEU,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.255952604,0.248050821,0.244988777,0.226813684,0.2243904,0.219991332,0.222077548,0.206794123,0.207850284,0.211716359,0.198092344
Ghana,GHA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.331591809,0.29796194,0.374756781,0.377158942,0.32130295,0.258492847,0.30943202,0.267924337,0.296166472,0.339719727,0.32325647
Greece,GRC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.321135541,0.324235464,0.302566402,0.295868447,0.289971504,0.290301507,0.280119302,0.293511092,0.3174262,0.284775575,0.274938158
Greenland,GRL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.302220086,0.3070994,0.295357806,0.298753039,0.298315931,0.256374012,0.287763415,0.302331846,0.239172053,0.240112246,0.221245146
Grenada,GRD,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.288292998,0.268146067,0.298310717,0.28994744,0.304896734,0.32649052,0.33768046,0.325677471,0.353359634,0.38722706,0.286815161
Guatemala,GTM,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.347299,0.363822471,0.347363855,0.32619599,0.285928419,0.294927233,0.282175214,0.274903099,0.270034016,0.296536215,0.382651655
Guinea,GIN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.470240817,0.428990892,0.433669048,0.44352265,0.469880566,0.486986457,0.549745337,0.564833236,0.504688959,0.439382803,0.466249382
Guinea-Bissau,GNB,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.292135259,0.295466986,0.293775758,0.303950985,0.289830412,0.289589509,0.281632824,0.265514905,0.278447172,0.280184363,0.288854879
Guyana,GUY,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.87415633,0.787182115,0.672367579,0.760339375,0.743851227,0.72334655,0.761223314,0.748138402,0.79894171,0.736962024,0.736585623
Haiti,HTI,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.317158811,0.325330493,0.323795502,0.354661206,0.352771925,0.323905873,0.321154649,0.317461766,0.321819937,0.320979873,0.371221036
Heavily indebted poor countries (HIPC),HPC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.298022378,0.287595196,0.292025504,0.293264703,0.288027441,0.284304409,0.300947868,0.310901013,0.312571939,0.322005206,0.326959581
High income,HIC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.326064591,0.317739963,0.308970569,0.302849272,0.298212449,0.292534013,0.294145627,0.283929352,0.277714293,0.273557202,0.268240079
Honduras,HND,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.588823174,0.569323422,0.495597133,0.584676266,0.554144541,0.515602363,0.503538827,0.544468434,0.524593295,0.514929368,0.522085404
"Hong Kong SAR, China",HKG,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.237424847,0.232558914,0.20828874,0.203385337,0.200316805,0.196822136,0.177914803,0.182748779,0.178173819,0.179103594,0.179003756
Hungary,HUN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.455879064,0.441001853,0.420013111,0.408279413,0.396074119,0.374948903,0.385574344,0.361023749,0.341903258,0.316474006,0.30376652
IBRD only,IBD,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.964251382,0.961488926,0.949399896,0.915299271,0.921192297,0.924415369,0.915003067,0.931423215,0.920094686,0.881216426,0.853329444
Iceland,ISL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.188987598,0.175955629,0.172812476,0.158792154,0.143505132,0.149411136,0.14800995,0.139158302,0.131588365,0.132958858,0.136239628
IDA & IBRD total,IBT,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.940662924,0.936269114,0.924006496,0.89236363,0.896712658,0.895840128,0.887266344,0.90308365,0.891357216,0.854143654,0.82631077
IDA blend,IDB,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.796938845,0.760290611,0.724049198,0.708184669,0.68183207,0.596937842,0.587325273,0.593757363,0.579861225,0.559252607,0.511346856
IDA only,IDX,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.442730693,0.421551318,0.420450572,0.430521301,0.421547091,0.407495532,0.413639381,0.410332876,0.388342388,0.38690532,0.388444605
IDA total,IDA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.618520903,0.588399744,0.56998273,0.566456318,0.547882142,0.499347805,0.497755234,0.49950503,0.481459798,0.470415469,0.447812438
India,IND,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.135254214,1.100216716,1.073775491,1.055853769,1.132389143,1.157195679,1.038073925,1.042560586,1.083480449,1.026639893,1.050534447
Indonesia,IDN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.62474159,0.598719866,0.572692391,0.585998154,0.613126738,0.627992488,0.567823631,0.752998479,0.749483738,0.546358495,0.492659481
"Iran, Islamic Rep.",IRN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.264077564,1.272100216,1.307498244,1.221753735,1.262457899,1.262820327,1.224974507,1.213720119,1.349694349,1.394035954,1.400036378
Iraq,IRQ,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.143168659,1.089597676,0.860584308,0.534200325,0.73971137,0.803078532,0.809978246,0.902092279,0.899796046,0.914976594,0.924741632
Ireland,IRL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.213966385,0.201267387,0.188465721,0.187789055,0.189166487,0.185841578,0.180961465,0.161046975,0.162658597,0.157558802,0.141980011
Israel,ISR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.325939709,0.301291701,0.312364945,0.297142079,0.312057368,0.291015803,0.294671782,0.281489045,0.300389864,0.255560068,0.238609144
Italy,ITA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.221645911,0.219289029,0.213141892,0.207060944,0.202253471,0.192166231,0.190752972,0.186212495,0.177880499,0.169176716,0.156796503
Jamaica,JAM,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.796394724,0.776590839,0.826412309,0.684022401,0.729453872,0.578167776,0.553153664,0.585557986,0.559527838,0.603778755,0.549894949
Japan,JPN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.226902272,0.218474483,0.214066829,0.214128524,0.209218385,0.201776717,0.205544679,0.209198404,0.212882142,0.21148045,0.205283021
Jordan,JOR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.065487446,1.078358797,1.000571324,0.964934828,0.871850295,0.847594255,0.801524612,0.799301811,0.878418633,0.852327843,0.896587032
Kazakhstan,KAZ,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.733969062,1.619700307,1.589404291,1.684667567,1.707557422,1.546211099,1.678849793,1.62927192,1.458107656,1.488095439,1.349156795
Kenya,KEN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.257764348,0.2733581,0.287087647,0.27588428,0.286743417,0.33470724,0.304363593,0.317071907,0.282000009,0.283742078,0.288586954
Kiribati,KIR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.293538815,0.396226956,0.449955695,0.324402403,0.354116075,0.258935183,0.406711002,0.404780836,0.38481729,0.363782766,0.355226469
"Korea, Rep.",KOR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.560181925,0.517399942,0.500154976,0.499455835,0.497388545,0.49513231,0.517786073,0.519389292,0.503068008,0.496052315,0.475684452
Kuwait,KWT,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.642019707,0.65680603,0.629840461,0.606051457,0.650302662,0.738503714,0.776519528,0.719419085,0.758505347,0.720653192,0.695650508
Kyrgyz Republic,KGZ,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.519471505,1.448981892,1.384178731,1.535038757,1.63615183,1.409836071,1.33161672,1.507246498,1.996262618,1.748345175,1.640636043
Lao PDR,LAO,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.307849233,0.289689726,0.294555965,0.16050171,0.154856206,0.191508209,0.229965865,0.210950433,0.204093067,0.175465783,0.202108402
Late-demographic dividend,LTE,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.017079868,1.027877704,1.02030391,0.980882396,0.977617602,0.972755869,0.98161535,0.998694826,0.975978668,0.943076611,0.903826722
Latin America & Caribbean,LCN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.341887485,0.34458341,0.336801909,0.324319301,0.327666501,0.326378539,0.324847105,0.31764778,0.322659906,0.3185497,0.320733684
Latin America & Caribbean (excluding high income),LAC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.340352462,0.342570264,0.333323775,0.318566199,0.322496394,0.321658931,0.319583647,0.311295767,0.317369878,0.313396345,0.316493276
Latin America & the Caribbean (IDA & IBRD countries),TLA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.344078781,0.346779408,0.33856386,0.325563692,0.328085778,0.326781377,0.323300613,0.316216676,0.321375349,0.317510316,0.319789136
Latvia,LVA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.337165137,0.308807758,0.294600108,0.278119655,0.274156811,0.292847341,0.339883353,0.288589982,0.268687466,0.26249053,0.253181179
Least developed countries: UN classification,LDC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.358471999,0.342252471,0.342300038,0.329901462,0.324940357,0.334908464,0.346499436,0.353210482,0.346022105,0.353787597,0.366219981
Lebanon,LBN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.655224701,0.615382724,0.540557842,0.460238523,0.539737634,0.592847673,0.527427394,0.527390888,0.57129809,0.564917948,0.591515981
Lesotho,LSO,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.087170315,1.066287922,1.036057367,1.006296515,0.966804327,0.987238611,0.951175627,0.913577736,0.889798756,0.881671417,0.873722962
Liberia,LBR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.710805737,0.795706318,0.758788076,0.618029535,0.488066269,0.424373646,0.612728225,0.637078803,0.679741008,0.582882372,0.565517698
Lithuania,LTU,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.407531996,0.397046658,0.376493274,0.363057063,0.350082103,0.342786957,0.362842219,0.35024884,0.338389741,0.298756799,0.293190023
Low & middle income,LMY,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.957770478,0.953440982,0.940036336,0.906921187,0.912342666,0.912319476,0.902478249,0.918110789,0.906700502,0.867322944,0.839620523
Low income,LIC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.619101095,0.617134662,0.601027445,0.525742126,0.538983529,0.517250629,0.511538875,0.460744423,0.448159853,0.423167005,0.443922287
Lower middle income,LMC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.906789394,0.87783007,0.847152873,0.832576785,0.849106298,0.841198701,0.796655891,0.824097152,0.83030208,0.761348263,0.748379799
Luxembourg,LUX,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.246536419,0.244865427,0.228817138,0.20503368,0.206170732,0.204798944,0.206117017,0.200475182,0.196126123,0.177769683,0.161729697
"Macao SAR, China",MAC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.112217198,0.110726162,0.086553966,0.071692316,0.060402972,0.092281215,0.050069193,0.042329531,0.035120306,0.028407047,0.031252615
"Macedonia, FYR",MKD,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.514957139,1.458003301,1.344837297,1.096243586,1.029335713,0.955683203,0.914492157,0.976237819,0.935559907,0.795581208,0.734711268
Madagascar,MDG,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.249183044,0.229520485,0.211182406,0.214367933,0.208188517,0.203417424,0.224306108,0.264149424,0.296573373,0.334048327,0.319143031
Malawi,MWI,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.197636185,0.180078485,0.179191164,0.158899327,0.175681711,0.145282265,0.164389911,0.161804727,0.147466328,0.15658581,0.154351265
Malaysia,MYS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.842335476,0.85172957,0.77531467,0.780821412,0.834306461,0.834296761,0.856713583,0.820824445,0.772226809,0.797654614,0.77249507
Maldives,MDV,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.39849237,0.390835394,0.411475868,0.384310677,0.36831179,0.407627792,0.402463757,0.390545845,0.429193738,0.403163481,0.464591645
Mali,MLI,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.10949391,0.105357827,0.105595167,0.109176721,0.110644349,0.079635962,0.090312167,0.094795192,0.090898662,0.091802684,0.117922957
Malta,MLT,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.337790756,0.341239669,0.319630739,0.325329536,0.295729246,0.28408218,0.292821021,0.286720304,0.294831301,0.246214976,0.228046133
Marshall Islands,MHL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.59616228,0.556030192,0.592974719,0.618429501,0.628714672,0.663339851,0.623218148,0.612939314,0.591070958,0.577448379,0.582984935
Mauritania,MRT,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.493717581,0.468217689,0.399351637,0.445031213,0.462158896,0.512136121,0.514972941,0.526507069,0.551777679,0.522975606,0.502822508
Mauritius,MUS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.408001957,0.429770177,0.43604262,0.419088507,0.40636285,0.387202089,0.391491895,0.376506274,0.368211808,0.365459472,0.365914953
Mexico,MEX,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.47587563,0.488089256,0.477947112,0.46433459,0.470055425,0.475938878,0.4417235,0.442950002,0.436296048,0.425251564,0.407292111
"Micronesia, Fed. Sts.",FSM,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.48993638,0.405794141,0.406458287,0.477885779,0.413001499,0.562466385,0.386502387,0.403170739,0.449504006,0.491299144,0.53468893
Middle East & North Africa,MEA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.830551828,0.827648876,0.825515403,0.778275831,0.804671137,0.835925966,0.826450534,0.805094765,0.840292579,0.809553943,0.832146086
Middle East & North Africa (excluding high income),MNA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.002947836,1.014947057,0.991574665,0.936558543,0.964372693,0.971320912,0.940262741,0.963961629,1.003244699,1.00224437,0.9934495
Middle East & North Africa (IDA & IBRD countries),TMN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.007309616,1.019015726,0.995430566,0.940172004,0.96857031,0.975918801,0.944941836,0.969500092,1.00958071,1.008473754,0.999358
Middle income,MIC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.958702808,0.954426531,0.94111985,0.908725165,0.914111359,0.914840485,0.905182771,0.921824556,0.910568416,0.87126321,0.843140241
Moldova,MDA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.986914535,0.986803657,0.960650272,0.873779097,0.827707006,0.838641105,0.848666729,0.811765091,0.799043463,0.741264026,0.697972112
Mongolia,MNG,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.746077898,1.630083347,1.647582913,1.919080832,1.758485961,1.938410434,1.922380956,2.549584133,2.768984735,3.664640274,1.826645312
Montenegro,MNE,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.587264214,0.617142088,0.658629006,0.562229253,0.642298384,0.452058716,0.623688867,0.601608449,0.561990017,0.522280336,0.504756871
Morocco,MAR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.612711678,0.62688589,0.603800859,0.618152519,0.614152274,0.584494471,0.600304366,0.587988659,0.620736453,0.559267216,0.552564188
Mozambique,MOZ,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.294414921,0.256846,0.254042246,0.270201463,0.253226983,0.265844166,0.269402976,0.296340886,0.267636181,0.321712069,0.627805784
Myanmar,MMR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.482387555,0.396193993,0.388152122,0.34728329,0.239801845,0.22641176,0.252629502,0.273320449,0.197174192,0.211246383,0.329035965
Namibia,NAM,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.222195281,0.255195943,0.240607771,0.22851334,0.313526908,0.288475878,0.274971551,0.238763413,0.271711381,0.19977349,0.268001394
Nepal,NPL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.214516937,0.239482189,0.192567286,0.189944085,0.234252111,0.283900139,0.315997098,0.334345789,0.337697774,0.367562054,0.419599998
Netherlands,NLD,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.24051201,0.231152269,0.22103033,0.209648931,0.206531427,0.208980019,0.218860803,0.204829993,0.202432958,0.206325669,0.196449127
New Zealand,NZL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.257793664,0.246561964,0.234967747,0.229675613,0.236175515,0.224323993,0.216821416,0.210149575,0.222806687,0.213065427,0.213480288
Nicaragua,NIC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.600327911,0.561843739,0.559628517,0.549208438,0.509828771,0.535930024,0.517898687,0.524145349,0.465918949,0.437344797,0.445958743
Niger,NER,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.191422617,0.160900945,0.147400895,0.14895317,0.152480424,0.183455999,0.205197442,0.226885377,0.285312528,0.281683104,0.288500963
Nigeria,NGA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.414167374,0.407146285,0.350795957,0.315636798,0.300427754,0.224220896,0.247972438,0.247207539,0.244021504,0.230669789,0.212876513
North America,NAC,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.409015863,0.398270147,0.381461179,0.380838233,0.371354151,0.358825849,0.357631534,0.345343964,0.326981527,0.323590336,0.322455101
Norway,NOR,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.106942926,0.103697029,0.105611815,0.104535569,0.128619378,0.129931469,0.140261379,0.104455779,0.112219223,0.129533908,0.104073653
OECD members,OED,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.318417594,0.310483785,0.301109828,0.296155009,0.290424515,0.282844761,0.283438083,0.274484353,0.267046379,0.263075347,0.255507036
Oman,OMN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.647797667,0.675121212,0.848820449,0.896608652,0.809884667,0.734593199,0.808606164,0.931664757,0.933057762,0.927486217,0.901417649
Other small states,OSS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.589603516,0.603258205,0.594443346,0.594546415,0.57318997,0.547869217,0.538611752,0.529233658,0.539389664,0.510267219,0.567997442
Pacific island small states,PSS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.417587855,0.367566529,0.379874194,0.376369986,0.326126929,0.326212295,0.379162693,0.347010054,0.335432626,0.34001996,0.339672171
Pakistan,PAK,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.944668952,0.910963659,0.917230949,0.95173345,0.936848149,0.90970618,0.909748789,0.888491963,0.866550916,0.834265229,0.8065761
Palau,PLW,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.201388754,1.220862895,1.27296085,1.255948896,1.29281349,1.38064122,1.376621328,1.310543504,1.269906496,1.320482153,1.284664113
Panama,PAN,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.30556616,0.335848741,0.333135841,0.290529129,0.274034383,0.314520633,0.316899043,0.312352849,0.286374308,0.28465118,0.220379447
Papua New Guinea,PNG,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.656095534,0.602837972,0.578968782,0.76749278,0.564188018,0.564460053,0.490261661,0.495515358,0.436984098,0.504341264,0.47460169
Paraguay,PRY,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.26608407,0.244169909,0.242334143,0.238541786,0.241378915,0.257557755,0.254468079,0.254580463,0.255997677,0.230875162,0.23132368
Peru,PER,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.320461728,0.351047071,0.306609443,0.347985567,0.304481914,0.379674484,0.390390544,0.316408113,0.330768005,0.324298449,0.342290205
Philippines,PHL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.494695115,0.477023428,0.4100145,0.410005396,0.430141244,0.418297136,0.425215284,0.413233657,0.413211555,0.415244854,0.421202357
Poland,POL,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.829588676,0.796640248,0.790953283,0.72815262,0.699749651,0.643310528,0.659816693,0.629754413,0.586428498,0.582909881,0.533505172
Portugal,PRT,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.275306861,0.282445904,0.254847696,0.250038456,0.230768171,0.231657996,0.201997539,0.203562005,0.204936354,0.204635908,0.201154484
Post-demographic dividend,PST,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.318267918,0.309759535,0.299199001,0.293647788,0.287680671,0.279559666,0.281188404,0.271203774,0.263572425,0.260027011,0.252129981
Pre-demographic dividend,PRE,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.455155227,0.435921155,0.382815417,0.320518368,0.341492574,0.326843605,0.343134777,0.365211724,0.370429138,0.370002896,0.363940398
Qatar,QAT,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.865227621,0.955095923,0.94296876,0.796729972,0.693881005,0.661625869,0.579493722,0.567016676,0.63380607,0.548336249,0.668960598
Romania,ROU,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.693778612,0.662919246,0.657346482,0.60842536,0.528815986,0.481700296,0.472699163,0.499963077,0.478300188,0.401059786,0.383921633
Russian Federation,RUS,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,1.33008936,1.260489201,1.204555343,1.108250568,1.08337082,1.078705734,1.095490547,1.109100931,1.112375516,1.066966333,1.015615347
Rwanda,RWA,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.14917426,0.136370987,0.12484541,0.122368319,0.107187287,0.106978697,0.102249154,0.10664618,0.108811337,0.113233587,0.110020906
Samoa,WSM,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.255070737,0.262810742,0.263594053,0.258937645,0.267259389,0.292218601,0.290825087,0.296501432,0.289944619,0.29566231,0.292167556
Sao Tome and Principe,STP,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.529742544,0.519385645,0.521328483,0.504900999,0.466696428,0.49526227,0.501428046,0.498092349,0.534660483,0.510100207,0.480285605
Saudi Arabia,SAU,CO2 emissions (kg per 2010 US$ of GDP),EN.ATM.CO2E.KD.GD,0.905320531,0.861439889,0.912041277,0.802458774,0.837833251,0.932586251,0.981606835,0.860358631,0.922263755,0.8601927,0.921911118
