Country Name,Country Code,Series Name,Series Code,2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Late-demographic dividend,LTE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8.98859E+12,9.63506E+12,1.04785E+13,1.14869E+13,1.22324E+13,1.25534E+13,1.35126E+13,1.44105E+13,1.51774E+13,1.59621E+13,1.66953E+13
Latin America & Caribbean,LCN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4.24048E+12,4.43097E+12,4.66953E+12,4.93558E+12,5.13239E+12,5.0429E+12,5.33436E+12,5.5688E+12,5.72562E+12,5.88524E+12,5.96299E+12
Latin America & Caribbean (excluding high income),LAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3.88609E+12,4.06176E+12,4.28484E+12,4.54086E+12,4.72889E+12,4.64583E+12,4.92345E+12,5.14408E+12,5.28938E+12,5.43681E+12,5.50675E+12
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4.06037E+12,4.24421E+12,4.4766E+12,4.74123E+12,4.93714E+12,4.85024E+12,5.14196E+12,5.37615E+12,5.53361E+12,5.69172E+12,5.76742E+12
Latvia,LVA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,21958595917,24307514343,27197529029,29903517586,28824324886,24693152309,23757368290,25273444912,26285714443,26976123668,27547995580
Least developed countries: UN classification,LDC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4.2939E+11,4.65353E+11,5.0453E+11,5.51989E+11,5.9317E+11,6.22537E+11,6.5984E+11,6.85734E+11,7.16425E+11,7.59313E+11,8.014E+11
Lebanon,LBN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,25637810945,26338308458,26748258706,29249087894,31918407960,35207296849,38009950249,38763515755,39616313101,39972859919,40692371398
Lesotho,LSO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1824780325,1888029452,1967894891,2062535217,2199886720,2247212553,2394097299,2552833666,2703478718,2761672832,2824569237
Liberia,LBR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,866700939.8,912479873.1,985872107.8,1079873957,1157051893,1218376790,1292697100,1398698238,1510516487,1641989954,1653502630
Lithuania,LTU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,32501016178,35012502276,37605683774,41775008782,42872888581,36521628848,37120517694,39366069029,40875719146,42309159363,43787871322
Low & middle income,LMY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.41001E+13,1.5105E+13,1.6328E+13,1.77621E+13,1.87736E+13,1.9217E+13,2.06621E+13,2.19202E+13,2.30077E+13,2.4181E+13,2.52964E+13
Low income,LIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.06986E+11,2.19594E+11,2.30785E+11,2.45338E+11,2.57719E+11,2.71748E+11,2.89973E+11,3.06939E+11,3.18758E+11,3.37022E+11,3.57461E+11
Lower middle income,LMC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3.17732E+12,3.39298E+12,3.65113E+12,3.94056E+12,4.13768E+12,4.34151E+12,4.65987E+12,4.9106E+12,5.16112E+12,5.44682E+12,5.75401E+12
Luxembourg,LUX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,45708017660,47158078345,49600152814,53744023972,53056323196,50743806576,53212476812,54563666562,54371319074,56540838910,59722352797
"Macao SAR, China",MAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,15293163874,16525751210,18726051108,21431487901,22158760634,22451535668,28123640999,34218781819,37379685933,41566235637,41066963129
"Macedonia, FYR",MKD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7387459163,7736396749,8133817397,8660358997,9134228880,9101472088,9407168702,9627286317,9583368138,9863707082,10221724269
Madagascar,MDG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7255032154,7588974027,7970138368,8467521105,9071129494,8707027002,8729936136,8856903643,9125047118,9330835549,9640232447
Malawi,MWI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4712790834,4866839045,5095580480,5584756206,6011416880,6512054307,6959697194,7297524731,7435141417,7821768770,8267609590
Malaysia,MYS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.94491E+11,2.04862E+11,2.16303E+11,2.36695E+11,2.44553E+11,2.38376E+11,2.55017E+11,2.68517E+11,2.83216E+11,2.96507E+11,3.14334E+11
Maldives,MDV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1674797439,1538724511,1844747307,2032394746,2289934843,2168024404,2323401758,2525754692,2588809905,2710478629,2873034880
Mali,MLI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8004216841,8527273414,8924830837,9236630227,9677529939,10130347923,10678749467,11024767958,10932581179,11184422458,11972181171
Malta,MLT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7620794702,7909139073,8053774834,8374834437,8655099338,8441986755,8741059603,8863100959,9091901001,9502045873,10291251009
Marshall Islands,MHL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,147624234.2,151684209.2,154601869.3,160097472.6,157478430.9,154786418.7,164751300,167514136.8,173711800,177809833.3,176121189.1
Mauritania,MRT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3112048382,3391181144,4031066483,4144655357,4189416274,4145759133,4343665120,4547994017,4811553826,5104589903,5389402735
Mauritius,MUS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7576632769,7670688144,8325631105,8802441343,9276625562,9584152842,10003670690,10411574172,10775575125,11137678209,11554736860
Mexico,MEX,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9.27362E+11,9.55485E+11,1.00273E+12,1.03486E+12,1.04935E+12,1.00003E+12,1.05113E+12,1.09364E+12,1.13759E+12,1.15306E+12,1.17918E+12
"Micronesia, Fed. Sts.",FSM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,291901165,298207854.1,297720587.1,291588505.1,284124877,286858031.4,294117200,300148270.7,301841581.2,291091490.4,281185922.6
Middle East & North Africa,MEA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.10397E+12,2.21531E+12,2.35241E+12,2.47765E+12,2.59338E+12,2.61274E+12,2.74799E+12,2.854E+12,2.93812E+12,3.02062E+12,3.11637E+12
Middle East & North Africa (excluding high income),MNA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.0218E+12,1.07242E+12,1.13417E+12,1.20658E+12,1.25306E+12,1.29146E+12,1.36294E+12,1.35546E+12,1.36273E+12,1.38502E+12,1.42739E+12
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.01552E+12,1.06545E+12,1.1275E+12,1.19947E+12,1.24551E+12,1.28323E+12,1.35403E+12,1.34539E+12,1.352E+12,1.37405E+12,1.41646E+12
Middle income,MIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.395E+13,1.49445E+13,1.61585E+13,1.75805E+13,1.85808E+13,1.90057E+13,2.04315E+13,2.16724E+13,2.27465E+13,2.3901E+13,2.49957E+13
Moldova,MDA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4614800816,4960910882,5199034597,5355005646,5772696091,5426334311,5811604052,6206793144,6163345583,6742700074,7066349660
Mongolia,MNG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4897515746,5252765153,5702204073,6286566880,6846094463,6759244981,7189481853,8432599153,9471480167,10574804920,11408652169
Montenegro,MNE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3199264063,3333409014,3618956923,4004661781,4281888399,4039665505,4139192053,4272823969,4156442163,4303954881,4380724910
Morocco,MAR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,70687304633,73014076005,78544623311,81318500634,86135221236,89790590993,93216746662,98106615022,1.0106E+11,1.05643E+11,1.08338E+11
Mozambique,MOZ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6526530624,7095687684,7794687813,8373526085,8949306941,9517718743,10154238250,10876976985,11659922001,12492636703,13422568270
Myanmar,MMR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,25777607411,29275358078,33103433579,37073010379,40874960812,45187272895,49540813342,52310879191,56146663570,60877582017,65742457738
Namibia,NAM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8829372914,9052690942,9693003647,10334398854,10608240991,10639638311,11282192605,11856607187,12456750940,13161100583,14011151013
Nepal,NPL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,12444593149,12877563075,13310843466,13764950914,14605251496,15267319043,16002656434,16550239852,17341538638,18057549556,19139013429
Netherlands,NLD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7.68507E+11,7.85109E+11,8.12735E+11,8.42793E+11,8.57113E+11,8.2482E+11,8.3639E+11,8.50304E+11,8.41316E+11,8.39715E+11,8.51636E+11
New Zealand,NZL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.34038E+11,1.38463E+11,1.42346E+11,1.46456E+11,1.44816E+11,1.44376E+11,1.46581E+11,1.49908E+11,1.53275E+11,1.5703E+11,1.62376E+11
Nicaragua,NIC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,7372752320,7688482941,7981019308,8386163942,8674288797,8388673512,8758622329,9311876958,9916789194,10405398732,10903344941
Niger,NER,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4252757656,4444131751,4701891392,4849839715,5314826498,5276949262,5718589799,5850769296,6541959480,6886614682,7372107103
Nigeria,NGA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.51841E+11,2.60516E+11,2.81906E+11,3.01156E+11,3.20039E+11,3.42232E+11,3.69062E+11,3.871E+11,4.03665E+11,4.2544E+11,4.52285E+11
North America,NAC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.54245E+13,1.59382E+13,1.63628E+13,1.66583E+13,1.66305E+13,1.61659E+13,1.65836E+13,1.68737E+13,1.72406E+13,1.75431E+13,1.79623E+13
Northern Mariana Islands,MNP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1416589330,1237161290,1151908189,1074585608,955627791.6,788095533.5,799000000,737538461.5,741503722.1,758356079.4,780165012.4
Norway,NOR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3.98785E+11,4.09252E+11,4.19054E+11,4.31331E+11,4.32989E+11,4.25963E+11,4.28527E+11,4.32679E+11,4.44572E+11,4.49012E+11,4.57628E+11
OECD members,OED,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4.13655E+13,4.24848E+13,4.37412E+13,4.48458E+13,4.49273E+13,4.33362E+13,4.45883E+13,4.5389E+13,4.59525E+13,4.65996E+13,4.75066E+13
Oman,OMN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,43202600780,44278543563,46657217165,48734720416,52730819246,55953966190,58641621958,57992510294,63404125035,66176989896,67858918769
Other small states,OSS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.08007E+11,2.20289E+11,2.43853E+11,2.6852E+11,2.8877E+11,2.95031E+11,3.20129E+11,3.44853E+11,3.57647E+11,3.69028E+11,3.80919E+11
Pacific island small states,PSS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5839621464,5965902291,6110472990,6186850929,6307933567,6216353682,6402407316,6657472805,6799797712,7031598961,7297895486
Pakistan,PAK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.39309E+11,1.49991E+11,1.59256E+11,1.66953E+11,1.69794E+11,1.74602E+11,1.77407E+11,1.82283E+11,1.88675E+11,1.9697E+11,2.06178E+11
Palau,PLW,GDP (constant 2010 US$),NY.GDP.MKTP.KD,210608763.5,213256542.6,207409363.7,207299039.6,195715006,177952821.1,183800000,193067226.9,199245378.2,194391116.4,202665426.2
Panama,PAN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,18997067621,20363199727,22125118619,24776589614,26910261836,27340384376,28917200000,32331762130,35315968353,37655354233,39934758615
Papua New Guinea,PNG,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6841089094,7275142244,7442067921,7974306939,8501485047,9023602246,9716103409,10752746441,11622379449,12265958484,13312723336
Paraguay,PRY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,15366214891,15694050960,16448482864,17340257506,18442944772,17711553670,20030528043,20900335112,20641386542,23538668873,24650243376
Peru,PER,GDP (constant 2010 US$),NY.GDP.MKTP.KD,99530031846,1.05786E+11,1.1375E+11,1.2344E+11,1.34706E+11,1.36182E+11,1.47529E+11,1.56863E+11,1.66494E+11,1.76238E+11,1.80388E+11
Philippines,PHL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.49721E+11,1.56874E+11,1.65099E+11,1.76023E+11,1.83332E+11,1.85438E+11,1.99591E+11,2.06895E+11,2.20724E+11,2.36316E+11,2.50838E+11
Poland,POL,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3.66948E+11,3.79768E+11,4.03236E+11,4.31603E+11,4.49945E+11,4.62634E+11,4.79321E+11,5.03367E+11,5.11454E+11,5.18568E+11,5.3559E+11
Portugal,PRT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.29365E+11,2.31124E+11,2.34713E+11,2.40562E+11,2.41042E+11,2.33863E+11,2.38303E+11,2.3395E+11,2.24526E+11,2.21988E+11,2.23971E+11
Post-demographic dividend,PST,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3.95041E+13,4.05366E+13,4.16885E+13,4.27165E+13,4.27792E+13,4.12416E+13,4.2396E+13,4.30611E+13,4.35328E+13,4.4084E+13,4.48732E+13
Pre-demographic dividend,PRE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6.8724E+11,7.26648E+11,7.87568E+11,8.44514E+11,9.02678E+11,9.47273E+11,1.00513E+12,1.05052E+12,1.10735E+12,1.16827E+12,1.22478E+12
Puerto Rico,PRI,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.09339E+11,1.09961E+11,1.08983E+11,1.05359E+11,1.03463E+11,1.0102E+11,98381268000,96521406497,93845351394,93303542112,2.54617E+12
Qatar,QAT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,49633455959,53352370952,67314817504,79421829550,93450549191,1.04624E+11,1.25122E+11,1.41858E+11,1.48507E+11,1.55056E+11,1.61226E+11
Romania,ROU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.39676E+11,1.45503E+11,1.57224E+11,1.68016E+11,1.82228E+11,1.6935E+11,1.67998E+11,1.69773E+11,1.70861E+11,1.76895E+11,1.82337E+11
Russian Federation,RUS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.20452E+12,1.28132E+12,1.38579E+12,1.50407E+12,1.583E+12,1.4592E+12,1.52492E+12,1.58994E+12,1.64587E+12,1.66693E+12,1.67913E+12
Rwanda,RWA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3539806407,3872143261,4229614835,4554969822,5063249716,5381622837,5774003744,6223635958,6773807053,7092180173,7632576654
Samoa,WSM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,589432568.7,613932286.9,626019434.4,665600400.6,672316885.5,639990059.6,643056627.7,680215939.8,682951112.7,669743802.8,677754925.5
Sao Tome and Principe,STP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,138444610.3,148265553.2,161780916.9,167044628.8,180719189.1,185103945.1,197454053.1,206138480.6,212615301.9,222852291.5,236686252.5
Saudi Arabia,SAU,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4.37231E+11,4.61602E+11,4.74473E+11,4.83237E+11,5.13438E+11,5.02865E+11,5.28207E+11,5.81011E+11,6.12452E+11,6.28984E+11,6.51958E+11
Senegal,SEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,10296875907,10875828758,11143544923,11693867227,12124496741,12418294627,12937300245,13165141375,13745879495,14224953272,14838198265
Serbia,SRB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,32780256764,34596422952,36293152225,38430368885,40492805121,39231060777,39460357731,40013381123,39607137114,40625727368,39881747973
Seychelles,SYC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,718339327.3,783031253.3,856684174.3,945962968.2,925654158.7,915423405.1,969936525.3,1046438131,1115610241,1183102676,1222346015
Sierra Leone,SLE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1892470594,1974461587,2083567040,2251467572,2373039542,2483374322,2616610911,2742474775,3158830962,3813207065,3986966231
Singapore,SGP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.58822E+11,1.70717E+11,1.85843E+11,2.02776E+11,2.06401E+11,2.05155E+11,2.36422E+11,2.51138E+11,2.6086E+11,2.73906E+11,2.83691E+11
Slovak Republic,SVK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,66487670526,70976227122,76975767929,85288825295,90090397692,85205207757,89501012916,92024135539,93549112293,94943598803,97384458775
Slovenia,SVN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,42373104165,44069302645,46561862055,49794021536,51437289128,47426581432,48013606745,48325391228,47025721590,46514588314,47959461757
Small states,SST,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.67432E+11,2.8183E+11,3.09339E+11,3.35982E+11,3.57209E+11,3.61173E+11,3.87291E+11,4.12904E+11,4.26603E+11,4.39236E+11,4.51675E+11
Solomon Islands,SLB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,508900364.6,536488836.8,573756838.5,615755846.4,659440615,628263103.8,671585343.2,758411086.6,793757683.6,817684610.8,830010603.6
South Africa,ZAF,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3.06076E+11,3.22228E+11,3.40285E+11,3.58526E+11,3.69967E+11,3.64276E+11,3.75349E+11,3.87677E+11,3.96257E+11,4.06121E+11,4.13023E+11
South Asia,SAS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.29973E+12,1.41387E+12,1.53635E+12,1.67481E+12,1.73985E+12,1.87233E+12,2.04188E+12,2.17079E+12,2.29059E+12,2.42925E+12,2.60066E+12
South Asia (IDA & IBRD),TSA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.29973E+12,1.41387E+12,1.53635E+12,1.67481E+12,1.73985E+12,1.87233E+12,2.04188E+12,2.17079E+12,2.29059E+12,2.42925E+12,2.60066E+12
Spain,ESP,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.3093E+12,1.35805E+12,1.41474E+12,1.46806E+12,1.48444E+12,1.43139E+12,1.43159E+12,1.41727E+12,1.37575E+12,1.35228E+12,1.37093E+12
Sri Lanka,LKA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,39187357999,41633334151,44825899741,47872638203,50721102373,52516077579,56725745039,61493395363,67116707720,69395796205,72838326796
St. Kitts and Nevis,KNA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,632920302.3,688436504.7,700911176.6,699673794.6,743696676.6,721236727.8,705015370.4,721926790,717591255.7,762224674.6,807676563
St. Lucia,LCA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1133922100,1128376652,1205477847,1217054873,1267894316,1263352430,1241892815,1244853121,1226820320,1227587245,1232151107
St. Vincent and the Grenadines,VCT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,621398173.3,636858590,685822566,674975780,719976499.1,704863751.4,681225963,678369231.8,687735089.1,700336363.2,708405051.9
Sub-Saharan Africa,SSF,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9.8398E+11,1.03873E+12,1.11206E+12,1.19084E+12,1.25501E+12,1.291E+12,1.36111E+12,1.42047E+12,1.47382E+12,1.54486E+12,1.61641E+12
Sub-Saharan Africa (excluding high income),SSA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9.83262E+11,1.03795E+12,1.11121E+12,1.18989E+12,1.25409E+12,1.29009E+12,1.36014E+12,1.41942E+12,1.4727E+12,1.54367E+12,1.61518E+12
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,9.8398E+11,1.03873E+12,1.11206E+12,1.19084E+12,1.25501E+12,1.291E+12,1.36111E+12,1.42047E+12,1.47382E+12,1.54486E+12,1.61641E+12
Sudan,SDN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,43197815736,46433219017,51106401195,56994834761,61441550872,63433392297,65634109237,64342607849,64678192683,67520612417,69329767682
Suriname,SUR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3392146050,3547191376,3683479343,3871759941,4032182695,4153700530,4368398048,4623921716,4748321396,4887610614,4905381997
Swaziland,SWZ,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3559359527,3772877545,3998954659,4176323326,4210638666,4276537222,4438778554,4538528118,4753462998,5079411623,5295089295
Sweden,SWE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4.3907E+11,4.51444E+11,4.72608E+11,4.887E+11,4.85978E+11,4.60782E+11,4.88378E+11,5.0139E+11,4.99954E+11,5.0616E+11,5.19342E+11
Switzerland,CHE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5.05306E+11,5.20659E+11,5.41552E+11,5.63974E+11,5.76817E+11,5.64533E+11,5.81209E+11,5.91697E+11,5.97898E+11,6.08544E+11,6.20696E+11
Tajikistan,TJK,GDP (constant 2010 US$),NY.GDP.MKTP.KD,3843363540,4100868784,4387929677,4730188250,5103873020,5297820245,5642178580,6059699760,6514177191,6996226341,7464921080
Tanzania,TZA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,21616251926,23383020791,24472803075,26544274428,28021886853,29530121807,31407908612,33890549127,35632866873,38220903385,40883040261
Thailand,THA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.72361E+11,2.83767E+11,2.97865E+11,3.14054E+11,3.19474E+11,3.17267E+11,3.41105E+11,3.4397E+11,3.68884E+11,3.78963E+11,3.82429E+11
Timor-Leste,TLS,GDP (constant 2010 US$),NY.GDP.MKTP.KD,593000000,630000000,594000000,662000000,756000000,854000000,943000000,1019000000,1078000000,1109000000,1174000000
Togo,TGO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2677447378,2709052153,2818834122,2883398218,2947567675,3051036045,3172945645,3327904820,3488321264,3626730618,3839682315
Tonga,TON,GDP (constant 2010 US$),NY.GDP.MKTP.KD,350248899.1,355790426.4,352900617.9,338199569.7,348665521.6,356684132.7,369435481.4,379751592.1,383129242,371151991.2,378815109.1
Trinidad and Tobago,TTO,GDP (constant 2010 US$),NY.GDP.MKTP.KD,17224244593,18293696733,20709938764,21694528593,22430064526,21445251800,22157948396,22092725493,22378600711,22972510518,22840206029
Tunisia,TUN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,34090950398,35279543594,37129671720,39620931745,41299978413,42556922174,44050929160,43206394579,44933641959,46225373760,47530389828
Turkey,TUR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6.03714E+11,6.58107E+11,7.04897E+11,7.40356E+11,7.46614E+11,7.1149E+11,7.71877E+11,8.57659E+11,8.98741E+11,9.75056E+11,1.02543E+12
Turkmenistan,TKM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,12198334458,13789041601,15301298963,16993515438,19491562208,20680547525,22583157895,25902882089,28778101991,31713468423,34979955661
Tuvalu,TUV,GDP (constant 2010 US$),NY.GDP.MKTP.KD,30332202.59,29185727.24,29809991.95,31703094.83,34234035.6,32716491.68,31823518.62,34513663.73,34573875.63,35022709.4,35805770.23
Uganda,UGA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,12887691241,13703812681,15181733849,16458885970,17892249514,19097649548,20179411063,22084132072,22935098164,23754849080,25001223021
Ukraine,UKR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.25952E+11,1.29353E+11,1.38796E+11,1.49761E+11,1.53205E+11,1.30531E+11,1.36013E+11,1.43447E+11,1.43789E+11,1.43751E+11,1.34331E+11
United Arab Emirates,ARE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.4545E+11,2.57367E+11,2.82685E+11,2.91687E+11,3.00997E+11,2.85216E+11,2.8988E+11,3.08314E+11,3.24052E+11,3.42814E+11,3.54076E+11
United Kingdom,GBR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.31654E+12,2.38539E+12,2.4451E+12,2.50759E+12,2.49186E+12,2.38402E+12,2.42968E+12,2.46635E+12,2.49873E+12,2.54648E+12,2.62467E+12
United States,USA,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.39417E+13,1.44081E+13,1.47923E+13,1.50554E+13,1.50115E+13,1.45948E+13,1.49644E+13,1.5204E+13,1.55422E+13,1.58029E+13,1.61775E+13
Upper middle income,UMC,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.0773E+13,1.15518E+13,1.25074E+13,1.36395E+13,1.44423E+13,1.46648E+13,1.57722E+13,1.67619E+13,1.75856E+13,1.84547E+13,1.92416E+13
Uruguay,URY,GDP (constant 2010 US$),NY.GDP.MKTP.KD,28063845214,30157445141,31393471361,33447078695,35847289448,37368467088,40284481662,42364020194,43862934936,45897095494,47383606591
Uzbekistan,UZB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,24378547961,26085046320,27989254700,30766111720,33535061775,36251401778,39332770929,42597390916,46090376971,49777607129,53656538301
Vanuatu,VUT,GDP (constant 2010 US$),NY.GDP.MKTP.KD,521973121.1,549652584.8,596181554.8,627025086.6,667458933.2,689570618.2,700804286.2,709376703.2,721824490.4,736038269,753195366.8
"Venezuela, RB",VEN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,2.97124E+11,3.27781E+11,3.6014E+11,3.91666E+11,4.12337E+11,3.99133E+11,3.93191E+11,4.09612E+11,4.32657E+11,4.38468E+11,2.54617E+12
Vietnam,VNM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,79362145321,85351803030,91307613277,97817393660,1.03356E+11,1.08935E+11,1.15932E+11,1.23166E+11,1.29629E+11,1.36658E+11,1.44835E+11
Virgin Islands (U.S.),VIR,GDP (constant 2010 US$),NY.GDP.MKTP.KD,4084246168,4232596793,4386062957,4563060599,4606031125,4300121905,4339000000,3985004716,3386486678,3190049988,3159356755
West Bank and Gaza,PSE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,6302630142,6983236165,6710848171,7153132898,7587992831,8245305385,8913100000,10019539737,10649191297,10885328831,10865529383
World,WLD,GDP (constant 2010 US$),NY.GDP.MKTP.KD,5.59008E+13,5.80508E+13,6.05622E+13,6.31398E+13,6.42885E+13,6.31728E+13,6.59062E+13,6.79863E+13,6.96445E+13,7.14558E+13,7.34785E+13
"Yemen, Rep.",YEM,GDP (constant 2010 US$),NY.GDP.MKTP.KD,23678154701,25002177461,25794848835,26655991280,27628287079,28696460069,30906749533,26976988196,27622544883,28954923602,28900288489
Zambia,ZMB,GDP (constant 2010 US$),NY.GDP.MKTP.KD,12449702237,13350512768,14405696504,15608923120,16822344541,18373423318,20265556274,21393258427,23018636259,24183235705,25318838465
Zimbabwe,ZWE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,11092878423,10459354836,10097304786,9728417220,8009508377,8707074504,10052045200,11693792187,13285220264,13985398475,14372132601
